costat,curcd,datafmt,indfmt,consol,sic,datadate,gvkey,cusip,fyr,fyear,csho,dt,prcc_f
A,USD,STD,INDL,C,7363,2020-12-31,006379,488152208,12,2020,39.3000,91.7000,20.570000000000
A,USD,STD,INDL,C,8090,2020-12-31,006385,489084202,12,2020,6.8180,0.0000,0.020000000000
A,USD,STD,INDL,C,2621,2020-12-31,006435,494368103,12,2020,338.7240,8697.0000,134.830000000000
A,USD,STD,INDL,C,4400,2020-12-31,006461,497266106,12,2020,60.0380,1664.7920,51.830000000000
A,USD,STD,INDL,C,3523,2020-12-31,006506,501173207,12,2020,241.5870,6865.4890,109.013000000000
A,USD,STD,INDL,C,2810,2020-12-31,006528,502160104,12,2020,29.2080,510.7410,3.390000000000
A,USD,STD,INDL,C,5080,2020-12-31,006617,520776105,12,2020,9.0610,10.3060,50.910000000000
A,USD,STD,INDL,C,2510,2020-12-31,006649,524660107,12,2020,132.6000,2064.7000,44.300000000000
A,CAD,STD,INDL,C,5712,2020-12-31,006672,526682109,12,2020,78.6470,491.1440,20.630000000000
A,USD,STD,INDL,C,2834,2020-12-31,006730,532457108,12,2020,906.5900,16595.3000,168.840000000000
A,USD,STD,INDL,C,3540,2020-12-31,006737,533900106,12,2020,59.6410,761.0570,116.250000000000
A,USD,STD,INDL,C,6311,2020-12-31,006742,534187109,12,2020,192.3300,7110.0000,50.310000000000
A,CAD,STD,INDL,C,5411,2020-12-31,006771,539481101,12,2020,346.6890,15990.0000,62.810000000000
A,USD,STD,INDL,C,3760,2020-12-31,006774,539830109,12,2020,279.0000,13284.0000,354.980000000000
A,USD,STD,INDL,C,6331,2020-12-31,006781,540424108,12,2020,269.2110,10610.0000,45.020000000000
A,USD,STD,INDL,C,1311,2020-12-31,006788,75281A109,12,2020,246.3480,3153.4360,6.700000000000
A,USD,STD,INDL,C,6331,2020-12-31,006791,318457108,12,2020,38.1350,52.9210,1.446000000000
A,USD,STD,INDL,C,2400,2020-12-31,006821,546347105,12,2020,106.2400,388.0000,37.170000000000
I,USD,STD,INDL,C,3714,2020-12-31,006845,550819106,12,2020,17.8380,292.8510,30.030000000000
A,USD,STD,INDL,C,3679,2020-12-31,006848,50186A108,12,2020,5.2720,0.4220,12.540000000000
I,USD,STD,INDL,C,1531,2020-12-31,006865,552676108,12,2020,64.8510,1078.3200,48.600000000000
A,USD,STD,INDL,C,3714,2020-12-31,006946,559222401,12,2020,300.5270,5999.0000,70.800000000000
A,USD,STD,INDL,C,3530,2020-12-31,006994,563571405,12,2020,34.5810,349.8000,13.310000000000
I,USD,STD,INDL,C,1311,2020-12-31,007017,565849106,12,2020,789.0000,5541.0000,6.670000000000
A,USD,STD,INDL,C,7830,2020-12-31,007022,566330106,12,2020,31.0650,476.2750,13.480000000000
A,USD,STD,INDL,C,6798,2020-12-31,007063,44107P104,12,2020,705.4000,6151.0000,14.630000000000
A,USD,STD,INDL,C,6411,2020-12-31,007065,571748102,12,2020,507.7270,13579.0000,117.000000000000
A,USD,STD,INDL,C,3430,2020-12-31,007085,574599106,12,2020,258.2000,2983.0000,54.930000000000
A,USD,STD,INDL,C,2836,2020-12-31,007095,45252A305,12,2020,476.5040,0.0000,0.014510000000
A,USD,STD,INDL,C,3942,2020-12-31,007116,577081102,12,2020,348.2000,3183.5570,17.450000000000
A,USD,STD,INDL,C,6552,2020-12-31,007117,577345101,12,2020,19.3120,0.2000,11.530000000000
A,USD,STD,INDL,C,5812,2020-12-31,007154,580135101,12,2020,745.4000,51463.2000,214.580000000000
A,USD,STD,INDL,C,7359,2020-12-31,007161,580589109,12,2020,24.1280,231.0410,67.100000000000
A,USD,STD,INDL,C,7323,2020-12-31,007163,78409V104,12,2020,240.6000,4754.0000,328.730000000000
A,USD,STD,INDL,C,7372,2020-12-31,007183,583543301,12,2020,9.7350,1.2070,4.710000000000
A,USD,STD,INDL,C,8000,2020-12-31,007241,126650100,12,2020,1310.0000,85042.0000,68.300000000000
A,USD,STD,INDL,C,2834,2020-12-31,007257,58933Y105,12,2020,2530.2260,29322.0000,81.800000000000
A,USD,STD,INDL,C,6792,2020-12-31,007277,590660106,12,2020,1.8640,0.0000,4.085000000000
A,USD,STD,INDL,C,6211,2020-12-31,007315,826176109,12,2020,30.9540,7.2670,4.200000000000
A,USD,STD,INDL,C,4941,2020-12-31,007368,596680108,12,2020,17.4730,286.2410,72.470000000000
A,USD,STD,INDL,C,3842,2020-12-31,007420,553498106,12,2020,39.0680,361.3840,149.390000000000
A,USD,STD,INDL,C,9997,2020-12-31,007435,88579Y101,12,2020,577.7500,19763.0000,174.790000000000
A,USD,STD,INDL,C,3241,2020-12-31,007512,609031307,12,2020,3.7970,0.7500,69.400000000000
A,USD,STD,INDL,C,2835,2020-12-31,007526,219798105,12,2020,42.2900,112.8430,179.650000000000
A,USD,STD,INDL,C,3663,2020-12-31,007585,620076307,12,2020,169.4000,5703.0000,170.060000000000
A,USD,STD,INDL,C,1311,2020-12-31,007620,626717102,12,2020,153.5990,3936.9130,12.100000000000
A,USD,STD,INDL,C,3089,2020-12-31,007636,628464109,12,2020,35.9210,95.6900,20.780000000000
A,USD,STD,INDL,C,2834,2020-12-31,007637,92556V106,12,2020,1206.8960,25007.9000,18.740000000000
A,USD,STD,INDL,C,7372,2020-12-31,007648,62886E108,12,2020,129.1000,3726.0000,37.570000000000
A,USD,STD,INDL,C,3562,2020-12-31,007658,629156407,12,2020,48.7890,0.5000,4.780000000000
A,USD,STD,INDL,C,8051,2020-12-31,007741,635906100,12,2020,15.3700,194.0180,66.410000000000
A,USD,STD,INDL,C,8062,2020-12-31,007750,88033G407,12,2020,106.0700,16906.0000,39.930000000000
I,USD,STD,INDL,C,8200,2020-12-31,007759,36225V104,12,2020,17.2730,34.5310,11.860000000000
A,USD,STD,INDL,C,3480,2020-12-31,007762,637215104,12,2020,7.0250,3.3630,88.430000000000
A,CAD,STD,INDL,C,1000,2020-12-31,007767,83445W108,12,2020,61.6120,15.6700,0.310000000000
A,USD,STD,INDL,C,2092,2020-12-31,007770,429695109,12,2020,33.3230,303.8210,8.840800000000
A,USD,STD,INDL,C,2834,2020-12-31,007799,639027101,12,2020,19.6970,25.1280,14.950000000000
A,USD,STD,INDL,C,7323,2020-12-31,007841,225426105,12,2020,10.7220,3.8610,2.350000000000
A,USD,STD,INDL,C,4813,2020-12-31,007863,67075V100,12,2020,5.2010,55.1860,19.300000000000
A,USD,STD,INDL,C,2711,2020-12-31,007866,650111107,12,2020,167.2200,61.7510,51.770000000000
A,USD,STD,INDL,C,3630,2020-12-31,007875,651229106,12,2020,424.4000,6208.0000,21.230000000000
A,USD,STD,INDL,C,1040,2020-12-31,007881,651639106,12,2020,800.0000,6810.0000,59.890000000000
A,USD,STD,INDL,C,7359,2020-12-31,007882,651718504,12,2020,90.8070,119.1180,1.920000000000
A,USD,STD,INDL,C,5812,2020-12-31,007914,655107100,12,2020,22.2160,14.3190,0.388500000000
A,USD,STD,INDL,C,4011,2020-12-31,007923,655844108,12,2020,252.0950,13648.0000,237.610000000000
A,USD,STD,INDL,C,1221,2020-12-31,007938,629579103,12,2020,7.0580,59.1180,26.300000000000
A,USD,STD,INDL,C,3812,2020-12-31,007985,666807102,12,2020,166.7170,16609.0000,304.720000000000
A,USD,STD,INDL,C,3530,2020-12-31,007991,880779103,12,2020,68.6000,1281.5000,34.890000000000
A,USD,STD,INDL,C,2834,2020-12-31,008020,670100205,12,2020,2312.5000,593.9600,69.850000000000
A,USD,STD,INDL,C,3312,2020-12-31,008030,670346105,12,2020,302.2450,5378.3960,53.190000000000
A,USD,STD,INDL,C,6020,2020-12-31,008060,652526203,12,2020,21.9700,460.4790,19.690000000000
A,USD,STD,INDL,C,1311,2020-12-31,008068,674599105,12,2020,931.5130,37299.0000,17.310000000000
I,USD,STD,INDL,C,2842,2020-12-31,008073,674631106,12,2020,9.4820,4.5000,13.360000000000
A,USD,STD,INDL,C,1389,2020-12-31,008079,675232102,12,2020,99.3080,980.1230,7.950000000000
A,USD,STD,INDL,C,2810,2020-12-31,008123,680665205,12,2020,158.0000,4230.1000,24.560000000000
A,USD,STD,INDL,C,6798,2020-12-31,008148,682406103,12,2020,19.8780,449.7260,20.070000000000
A,USD,STD,INDL,C,3812,2020-12-31,008176,685559304,12,2020,3.5110,2.1370,5.670000000000
I,USD,STD,INDL,C,4412,2020-12-31,008210,69036R863,12,2020,86.3650,692.2470,2.140000000000
A,USD,STD,INDL,C,5047,2020-12-31,008213,690732102,12,2020,73.4720,1179.3110,27.050000000000
A,USD,STD,INDL,C,3290,2020-12-31,008214,690742101,12,2020,105.6000,3299.0000,75.760000000000
A,USD,STD,INDL,C,3221,2020-12-31,008215,67098H104,12,2020,157.3940,5225.0000,11.900000000000
I,USD,STD,INDL,C,3540,2020-12-31,008229,692830508,12,2020,3.1550,6.2500,6.050000000000
A,USD,STD,INDL,C,2851,2020-12-31,008247,693506107,12,2020,236.6860,6203.0000,144.220000000000
A,USD,STD,INDL,C,3711,2020-12-31,008253,693718108,12,2020,346.6000,7781.1000,86.280000000000
A,USD,STD,INDL,C,7371,2020-12-31,008334,698884103,12,2020,21.9170,109.1720,62.790000000000
A,USD,STD,INDL,C,5072,2020-12-31,008350,700666100,12,2020,12.5890,574.5000,30.900000000000
A,USD,STD,INDL,C,3714,2020-12-31,008386,703343103,12,2020,23.3610,937.4830,68.350000000000
I,USD,STD,INDL,C,1311,2020-12-31,008387,382410843,12,2020,13.3930,113.9310,10.090000000000
A,USD,STD,INDL,C,6331,2020-12-31,008431,025932104,12,2020,86.3450,3253.0000,87.620000000000
I,USD,STD,INDL,C,1311,2020-12-31,008440,70788V102,12,2020,15.2000,512.1850,10.150000000000
I,USD,STD,INDL,C,6798,2020-12-31,008457,709102800,12,2020,79.5370,1888.3590,1.000000000000
A,USD,STD,INDL,C,3561,2020-12-31,008463,G7S00T104,12,2020,166.0640,926.8000,53.090000000000
A,USD,STD,INDL,C,2080,2020-12-31,008479,713448108,12,2020,1380.0000,45421.0000,148.300000000000
A,USD,STD,INDL,C,1600,2020-12-31,008486,901109108,12,2020,50.8270,1084.4620,12.950000000000
A,USD,STD,INDL,C,6792,2020-12-31,008493,714236106,12,2020,46.6090,0.0000,3.310000000000
I,USD,STD,INDL,C,1311,2020-12-31,008512,69327R101,12,2020,99.7210,1621.3110,20.530000000000
A,USD,STD,INDL,C,2834,2020-12-31,008530,717081103,12,2020,5567.0000,40570.0000,36.810000000000
A,USD,STD,INDL,C,4941,2020-12-31,008542,29670G102,12,2020,245.3900,5655.4050,47.290000000000
A,USD,STD,INDL,C,2111,2020-12-31,008543,02209S103,12,2020,1858.4190,29471.0000,41.000000000000
A,USD,STD,INDL,C,4812,2020-12-31,008544,69344D408,12,2020,216.0560,5052.7780,27.910000000000
A,USD,STD,INDL,C,3845,2020-12-31,008546,500472303,12,2020,905.1280,7082.8470,54.170000000000
A,USD,STD,INDL,C,1311,2020-12-31,008549,20825C104,12,2020,1068.0420,15854.0000,39.990000000000
A,USD,STD,INDL,C,6211,2020-12-31,008605,724078100,12,2020,13.7760,274.4780,100.900000000000
A,USD,STD,INDL,C,3579,2020-12-31,008606,724479100,12,2020,171.9750,2807.4430,6.160000000000
A,USD,STD,INDL,C,6798,2020-12-31,008611,73933H101,12,2020,1.9160,23.7980,26.710000000000
A,USD,STD,INDL,C,1040,2020-12-31,008644,496902404,12,2020,1258.3200,1998.6000,7.340000000000
A,USD,STD,INDL,C,7361,2020-12-31,008661,74312Y400,12,2020,12.8200,0.5110,2.590000000000
A,USD,STD,INDL,C,6798,2020-12-31,008692,737630103,12,2020,66.8760,775.6020,50.020000000000
A,CAD,STD,INDL,C,6311,2020-12-31,008702,739239101,12,2020,677.2490,14799.0000,29.230000000000
A,USD,STD,INDL,C,6798,2020-12-31,008734,741004204,12,2020,5.1890,1.5410,0.027250000000
A,USD,STD,INDL,C,1531,2020-12-31,008823,745867101,12,2020,266.4640,2843.6670,43.120000000000
A,USD,STD,INDL,C,6532,2020-12-31,008824,69331D106,12,2020,5.3180,0.0000,0.011200000000
A,USD,STD,INDL,C,2990,2020-12-31,008850,747316107,12,2020,17.8510,926.0060,253.390000000000
A,CAD,STD,INDL,C,4812,2020-12-31,008870,748193208,12,2020,248.1720,6098.8000,32.760000000000
A,USD,STD,INDL,C,7363,2020-12-31,008892,749360400,12,2020,11.5430,16.7700,2.070000000000
A,USD,STD,INDL,C,1389,2020-12-31,008901,749660106,12,2020,214.9510,30.2820,3.150000000000
A,USD,STD,INDL,C,1400,2020-12-31,008947,911922102,12,2020,5.6480,2.2170,114.000000000000
A,USD,STD,INDL,C,3621,2020-12-31,009016,758750103,12,2020,40.6000,1148.1000,122.810000000000
A,USD,STD,INDL,C,5500,2020-12-31,009063,05329W102,12,2020,83.4840,2426.7000,69.790000000000
A,CAD,STD,INDL,C,4812,2020-12-31,009215,775109200,12,2020,504.9250,20036.0000,59.260000000000
A,USD,STD,INDL,C,3672,2020-12-31,009216,775133101,12,2020,18.6770,34.5710,155.290000000000
A,USD,STD,INDL,C,7340,2020-12-31,009225,775711104,12,2020,491.6120,417.1450,39.070000000000
A,USD,STD,INDL,C,7510,2020-12-31,009299,783549108,12,2020,53.7320,6875.4500,61.760000000000
A,USD,STD,INDL,C,6282,2020-12-31,009317,784117103,12,2020,143.3960,42.6370,57.470000000000
A,USD,STD,INDL,C,5045,2020-12-31,009323,69912T108,12,2020,1.7050,3.0520,4.574400000000
A,USD,STD,INDL,C,4941,2020-12-31,009324,784305104,12,2020,28.5570,1363.8210,69.360000000000
A,USD,STD,INDL,C,2834,2020-12-31,009330,74373P108,12,2020,398.8070,23.7960,0.058400000000
A,USD,STD,INDL,C,6792,2020-12-31,009346,785688102,12,2020,14.5790,0.0000,28.220000000000
A,USD,STD,INDL,C,6799,2020-12-31,009355,786449306,12,2020,20.8850,2.3800,6.380000000000
A,USD,STD,INDL,C,6792,2020-12-31,009393,798241105,12,2020,46.6090,0.0000,2.670000000000
A,USD,STD,INDL,C,1389,2020-12-31,009465,806857108,12,2020,1392.3260,17897.0000,21.830000000000
A,USD,STD,INDL,C,6282,2020-12-31,009521,439913104,12,2020,12.6180,8.8020,1.840000000000
A,USD,STD,INDL,C,9997,2020-12-31,009538,811543107,12,2020,1.1610,1279.0000,3031.000000000000
A,USD,STD,INDL,C,3081,2020-12-31,009555,81211K100,12,2020,154.8900,3831.2000,45.790000000000
I,USD,STD,INDL,C,3842,2020-12-31,009590,46121H109,12,2020,8.9510,6.9030,18.100000000000
A,USD,STD,INDL,C,7200,2020-12-31,009611,817565104,12,2020,170.7170,3799.7740,49.100000000000
I,USD,STD,INDL,C,3621,2020-12-31,009619,817732100,12,2020,2.4170,9.9280,8.490000000000
A,CAD,STD,INDL,C,3470,2020-12-31,009647,57722Y102,12,2020,70.4320,505.5530,3.520000000000
A,USD,STD,INDL,C,4813,2020-12-31,009664,82312B106,12,2020,49.8680,738.1160,43.250000000000
A,USD,STD,INDL,C,2851,2020-12-31,009667,824348106,12,2020,89.5590,10113.4000,734.910000000000
A,USD,STD,INDL,C,1040,2020-12-31,009728,58039P305,12,2020,416.5870,53.6560,0.985000000000
A,USD,STD,INDL,C,3630,2020-12-31,009771,831865209,12,2020,161.7700,158.7000,54.820000000000
A,USD,STD,INDL,C,3420,2020-12-31,009778,833034101,12,2020,54.1020,1495.5000,171.140000000000
A,USD,STD,INDL,C,2650,2020-12-31,009815,835495102,12,2020,100.4470,2014.4100,59.250000000000
A,USD,STD,INDL,C,4941,2020-12-31,009849,029899101,12,2020,36.8890,586.5550,79.510000000000
A,USD,STD,INDL,C,4512,2020-12-31,009882,844741108,12,2020,590.4740,12199.0000,46.610000000000
A,USD,STD,INDL,C,4812,2020-12-31,009899,00206R102,12,2020,7125.9220,182984.0000,28.760000000000
A,USD,STD,INDL,C,3537,2020-12-31,009919,H00501108,12,2020,35.3440,67.8090,28.380000000000
A,USD,STD,INDL,C,3851,2020-12-31,009969,852312305,12,2020,46.4480,9.4200,79.220000000000
A,USD,STD,INDL,C,3690,2020-12-31,010000,853666105,12,2020,22.3490,31.4010,40.460000000000
A,USD,STD,INDL,C,3540,2020-12-31,010016,854502101,12,2020,160.7520,4779.8000,178.560000000000
A,USD,STD,INDL,C,2840,2020-12-31,010056,858586100,12,2020,22.4730,261.2640,119.320000000000
A,USD,STD,INDL,C,6361,2020-12-31,010086,860372101,12,2020,26.7280,220.1620,48.360000000000
A,USD,STD,INDL,C,6798,2020-12-31,010096,74460D109,12,2020,174.5820,2844.9920,230.930000000000
A,USD,STD,INDL,C,3841,2020-12-31,010115,863667101,12,2020,376.1000,14425.0000,245.040000000000
A,USD,STD,INDL,C,6111,2020-12-31,010121,63938C108,12,2020,186.3020,77332.0000,9.820000000000
A,USD,STD,INDL,C,3480,2020-12-31,010124,864159108,12,2020,17.4960,2.1750,65.070000000000
A,USD,STD,INDL,C,3714,2020-12-31,010195,868168105,12,2020,25.5920,645.9850,4.090000000000
A,USD,STD,INDL,C,2300,2020-12-31,010198,868358102,12,2020,15.3920,90.3810,23.240000000000
I,USD,STD,INDL,C,1311,2020-12-31,010221,82836G102,12,2020,11.9370,429.3290,5.310000000000
A,USD,STD,INDL,C,6512,2020-12-31,010235,89656D101,12,2020,32.1720,244.5140,1.250000000000
A,USD,STD,INDL,C,3317,2020-12-31,010236,871565107,12,2020,9.1770,95.0640,7.800000000000
A,USD,STD,INDL,C,8734,2020-12-31,010353,878155308,12,2020,30.8740,382.0780,10.900000000000
A,CAD,STD,INDL,C,1000,2020-12-31,010385,878742204,12,2020,531.1460,7881.0000,23.100000000000
A,USD,STD,INDL,C,0100,2020-12-31,010390,879080109,12,2020,26.2770,56.8820,14.450000000000
A,USD,STD,INDL,C,3350,2020-12-31,010405,01741R102,12,2020,126.8180,1567.8000,16.770000000000
A,USD,STD,INDL,C,3841,2020-12-31,010407,879369106,12,2020,46.6800,2587.1310,411.570000000000
A,USD,STD,INDL,C,4812,2020-12-31,010411,879433829,12,2020,114.0000,4498.0000,18.570000000000
A,USD,STD,INDL,C,3580,2020-12-31,010441,880345103,12,2020,18.5040,353.5000,70.170000000000
I,USD,STD,INDL,C,3714,2020-12-31,010443,880349105,12,2020,81.4290,5512.0000,10.600000000000
A,USD,STD,INDL,C,3825,2020-12-31,010453,880770102,12,2020,166.1230,472.7570,119.890000000000
A,USD,STD,INDL,C,9995,2020-12-31,010474,07712Y208,12,2020,46.3450,0.0000,0.016500000000
A,USD,STD,INDL,C,3674,2020-12-31,010499,882508104,12,2020,919.3540,7119.0000,164.130000000000
A,USD,STD,INDL,C,6792,2020-12-31,010504,88262P102,12,2020,7.7560,2.8210,727.000000000000
A,USD,STD,INDL,C,3721,2020-12-31,010519,883203101,12,2020,226.4440,4722.0000,48.330000000000
A,USD,STD,INDL,C,3826,2020-12-31,010530,883556102,12,2020,396.6710,22545.0000,465.780000000000
A,USD,STD,INDL,C,4400,2020-12-31,010565,88642R109,12,2020,40.7050,196.5330,8.640000000000
I,USD,STD,INDL,C,7996,2020-12-31,010567,83001A102,12,2020,85.0760,2824.1270,34.100000000000
A,USD,STD,INDL,C,3562,2020-12-31,010581,887389104,12,2020,75.6760,1547.5000,77.360000000000
A,USD,STD,INDL,C,2024,2020-12-31,010598,88906B105,12,2020,5.1540,0.9010,1.830000000000
A,USD,STD,INDL,C,2060,2020-12-31,010609,890516107,12,2020,65.9920,8.3580,29.700000000000
A,USD,STD,INDL,C,6311,2020-12-31,010614,37959E102,12,2020,103.7970,1667.8860,94.960000000000
A,USD,STD,INDL,C,3990,2020-12-31,010658,893247304,12,2020,13.4460,3.1360,0.180000000000
A,CAD,STD,INDL,C,4922,2020-12-31,010671,87807B107,12,2020,940.0640,45866.0000,51.750000000000
A,USD,STD,INDL,C,3743,2020-12-31,010735,896522109,12,2020,111.1000,5113.9000,26.390000000000
A,USD,STD,INDL,C,2835,2020-12-31,010761,928661107,12,2020,48.6070,4.4410,3.890000000000
A,USD,STD,INDL,C,7373,2020-12-31,010789,902252105,12,2020,40.5390,22.1830,436.520000000000
A,USD,STD,INDL,C,4512,2020-12-31,010795,910047109,12,2020,311.8450,33891.0000,43.250000000000
I,USD,STD,INDL,C,6331,2020-12-31,010832,904607108,12,2020,5.3050,0.0000,4.550000000000
A,USD,STD,INDL,C,2840,2020-12-31,010846,904767704,12,2020,2621.9770,27098.2830,60.360000000000
A,USD,STD,INDL,C,4011,2020-12-31,010867,907818108,12,2020,671.3510,28258.0000,208.220000000000
A,USD,STD,INDL,C,1381,2020-12-31,010877,909218406,12,2020,12.0000,107.7360,0.045000000000
A,USD,STD,INDL,C,6798,2020-12-31,010894,902653104,12,2020,296.6120,4982.1400,38.430000000000
A,USD,STD,INDL,C,2834,2020-12-31,010902,910571108,12,2020,4.5940,0.0000,14.378000000000
A,USD,STD,INDL,C,6324,2020-12-31,010903,91324P102,12,2020,946.0000,42171.0000,350.680000000000
A,USD,STD,INDL,C,6798,2020-12-31,010917,903002103,12,2020,41.9190,560.0880,14.810000000000
A,USD,STD,INDL,C,4210,2020-12-31,010920,911312106,12,2020,864.6000,27739.0000,168.400000000000
A,USD,STD,INDL,C,3330,2020-12-31,010930,911549103,12,2020,75.9500,0.5290,0.522000000000
A,USD,STD,INDL,C,1311,2020-12-31,010938,911805307,12,2020,3.3180,0.1430,3.680000000000
A,USD,STD,INDL,C,3724,2020-12-31,010983,75513E101,12,2020,1519.4390,33574.0000,71.510000000000
A,USD,STD,INDL,C,3570,2020-12-31,010991,80874P109,12,2020,95.0000,9406.0000,41.490000000000
A,USD,STD,INDL,C,2860,2020-12-31,011012,81725T100,12,2020,42.3070,550.3930,73.770000000000
A,USD,STD,INDL,C,8062,2020-12-31,011032,913903100,12,2020,85.0630,4194.3500,137.500000000000
A,USD,STD,INDL,C,3845,2020-12-31,011051,917488108,12,2020,3.6430,0.3760,84.300000000000
A,USD,STD,INDL,C,4581,2020-12-31,011065,918284100,12,2020,11.0550,277.9200,38.490000000000
A,USD,STD,INDL,C,3440,2020-12-31,011094,920253101,12,2020,21.2250,826.0390,174.930000000000
A,USD,STD,INDL,C,3559,2020-12-31,011124,922417100,12,2020,49.7240,331.5680,17.360000000000
A,USD,STD,INDL,C,3670,2020-12-31,011191,928298108,12,2020,144.6580,503.1800,20.710000000000
A,USD,STD,INDL,C,3711,2020-12-31,011217,928854108,12,2020,2033.4520,13197.1560,23.598000000000
A,USD,STD,INDL,C,6798,2020-12-31,011220,929042109,12,2020,191.3550,7800.0040,37.340000000000
A,USD,STD,INDL,C,1400,2020-12-31,011228,929160109,12,2020,132.5160,3730.4120,148.310000000000
A,CAD,STD,INDL,C,5080,2020-12-31,011258,930783105,12,2020,20.0340,379.2510,17.090000000000
A,USD,STD,INDL,C,8200,2020-12-31,011300,384637104,12,2020,4.9830,1028.2010,533.380000000000
A,USD,STD,INDL,C,6798,2020-12-31,011301,939653101,12,2020,84.4090,991.1020,21.630000000000
A,USD,STD,INDL,C,5070,2020-12-31,011313,942622200,12,2020,38.5220,216.1420,226.550000000000
I,USD,STD,INDL,C,6798,2020-12-31,011340,948741103,12,2020,127.3130,1881.3070,21.670000000000
A,USD,STD,INDL,C,5411,2020-12-31,011343,948849104,12,2020,26.8980,208.2290,47.810000000000
A,USD,STD,INDL,C,6512,2020-12-31,011372,643611106,12,2020,5.1320,0.1740,1.938100000000
A,USD,STD,INDL,C,3060,2020-12-31,011376,955306105,12,2020,74.0210,325.7000,283.310000000000
A,CAD,STD,INDL,C,5411,2020-12-31,011443,961148509,12,2020,152.1200,23048.0000,95.080000000000
A,USD,STD,INDL,C,5130,2020-12-31,011455,962149100,12,2020,9.7970,11.9790,15.840000000000
A,USD,STD,INDL,C,2400,2020-12-31,011456,962166104,12,2020,747.3850,5608.0000,33.530000000000
A,USD,STD,INDL,C,3630,2020-12-31,011465,963320106,12,2020,62.7930,6369.0000,180.490000000000
A,USD,STD,INDL,C,4922,2020-12-31,011506,969457100,12,2020,1213.0000,22533.0000,20.050000000000
I,USD,STD,INDL,C,5812,2020-12-31,011538,46609J106,12,2020,15.0700,98.8090,7.290000000000
A,USD,STD,INDL,C,3140,2020-12-31,011566,978097103,12,2020,82.1420,886.8000,31.250000000000
A,USD,STD,INDL,C,3577,2020-12-31,011636,98421M106,12,2020,198.3860,4786.0000,23.190000000000
A,USD,STD,INDL,C,4213,2020-12-31,011649,985510106,12,2020,50.1920,1512.2000,4.430000000000
A,USD,STD,INDL,C,4941,2020-12-31,011657,987184108,12,2020,13.0610,123.5730,46.600000000000
A,USD,STD,INDL,C,6331,2020-12-31,011729,G9618E107,12,2020,3.1020,414.7000,1000.660000000000
A,USD,STD,INDL,C,7372,2020-12-31,011745,74758T303,12,2020,39.2530,57.4360,121.870000000000
A,USD,STD,INDL,C,3562,2020-12-31,011749,784375404,12,2020,455.3510,2098.1920,25.985000000000
A,USD,STD,INDL,C,6798,2020-12-31,011756,014491104,12,2020,72.4000,705.5000,17.180000000000
A,USD,STD,INDL,C,6211,2020-12-31,011770,860630102,12,2020,103.1490,2012.2150,50.460000000000
